,date,Close,High,Low,pred,hold,buy,sell
1129,2018-09-07,6467.06982421875,6555.2900390625,6396.8701171875,1,0.2985548,0.45030513,0.25114003
1130,2018-09-08,6225.97998046875,6534.25,6197.52001953125,1,0.2744513,0.42449343,0.3010553
1131,2018-09-09,6300.85986328125,6446.259765625,6201.22021484375,0,0.8359969,0.06964352,0.09435952
1132,2018-09-10,6329.7001953125,6374.97998046875,6292.759765625,1,0.31258863,0.38126796,0.30614343
1133,2018-09-11,6321.2001953125,6398.919921875,6260.2099609375,1,0.14800315,0.45410126,0.39789554
1134,2018-09-12,6351.7998046875,6363.8701171875,6265.08984375,1,0.21587633,0.45372218,0.33040148
1135,2018-09-13,6517.31005859375,6535.41015625,6354.240234375,0,0.7846948,0.1585855,0.05671968
1136,2018-09-14,6512.7099609375,6596.10009765625,6456.169921875,0,0.37258774,0.33312356,0.29428867
1137,2018-09-15,6543.2001953125,6561.72021484375,6493.5498046875,0,0.88314265,0.047915798,0.06894156
1138,2018-09-16,6517.18017578125,6544.330078125,6460.10009765625,0,0.53804106,0.332919,0.12903996
1139,2018-09-17,6281.2001953125,6540.2099609375,6257.52001953125,0,0.454326,0.22509125,0.32058278
1140,2018-09-18,6371.2998046875,6384.18017578125,6265.7099609375,0,0.63547295,0.14206047,0.22246654
1141,2018-09-19,6398.5400390625,6448.4599609375,6208.33984375,0,0.5955637,0.24764696,0.1567893
1142,2018-09-20,6519.669921875,6529.259765625,6395.9501953125,1,0.2176253,0.5257564,0.2566182
1143,2018-09-21,6734.9501953125,6794.330078125,6496.35986328125,0,0.79550564,0.14112253,0.06337184
1144,2018-09-22,6721.97998046875,6814.56005859375,6616.7998046875,0,0.67329913,0.15672897,0.1699719
1145,2018-09-23,6710.6298828125,6766.14990234375,6679.419921875,0,0.41460383,0.33945778,0.24593833
1146,2018-09-24,6595.41015625,6713.56005859375,6580.89990234375,0,0.38549185,0.3727602,0.24174787
1147,2018-09-25,6446.47021484375,6603.64013671875,6381.85986328125,1,0.33739865,0.35099107,0.31161028
1148,2018-09-26,6495.0,6585.91015625,6397.89013671875,1,0.3346382,0.39556655,0.26979527
1149,2018-09-27,6676.75,6712.10009765625,6464.9501953125,1,0.37370074,0.39459267,0.23170659
1150,2018-09-28,6644.1298828125,6785.02978515625,6598.31982421875,1,0.2666979,0.37081286,0.36248916
1151,2018-09-29,6601.9599609375,6643.10009765625,6511.64990234375,1,0.37182638,0.3892641,0.23890954
1152,2018-09-30,6625.56005859375,6643.77978515625,6566.5400390625,0,0.8508234,0.077792026,0.07138452
1153,2018-10-01,6589.6201171875,6653.2998046875,6549.080078125,1,0.17216244,0.51975554,0.30808198
1154,2018-10-02,6556.10009765625,6611.83984375,6537.89990234375,1,0.3608878,0.3854276,0.2536846
1155,2018-10-03,6502.58984375,6571.4599609375,6454.02978515625,1,0.37274852,0.39205962,0.23519182
1156,2018-10-04,6576.68994140625,6603.31005859375,6497.91015625,0,0.38017282,0.3054544,0.3143728
1157,2018-10-05,6622.47998046875,6623.6201171875,6557.41015625,0,0.34685037,0.34406164,0.30908805
1158,2018-10-06,6588.31005859375,6628.5400390625,6577.7998046875,0,0.45641276,0.3227645,0.22082278
1159,2018-10-07,6602.9501953125,6641.490234375,6557.0400390625,0,0.58481675,0.2070256,0.20815761
1160,2018-10-08,6652.22998046875,6675.06005859375,6576.0400390625,1,0.2997096,0.37214562,0.32814476
1161,2018-10-09,6642.64013671875,6661.41015625,6606.93994140625,2,0.34436285,0.304001,0.35163614
1162,2018-10-10,6585.52978515625,6640.2900390625,6538.9599609375,0,0.7576091,0.119181834,0.12320904
1163,2018-10-11,6256.240234375,6586.740234375,6243.740234375,1,0.3685204,0.39682758,0.23465198
1164,2018-10-12,6274.580078125,6328.5,6236.47021484375,0,0.818722,0.06160596,0.11967208
1165,2018-10-13,6285.990234375,6308.509765625,6259.81005859375,0,0.41261628,0.33397886,0.25340486
1166,2018-10-14,6290.93017578125,6363.2099609375,6280.14990234375,0,0.43860275,0.27473488,0.28666237
1167,2018-10-15,6596.5400390625,6965.06005859375,6258.68017578125,1,0.25223148,0.46046168,0.2873068
1168,2018-10-16,6596.10986328125,6673.58984375,6571.3701171875,1,0.29241708,0.41312703,0.2944559
1169,2018-10-17,6544.43017578125,6601.2099609375,6517.4501953125,0,0.3960035,0.33808497,0.26591155
1170,2018-10-18,6476.7099609375,6567.5400390625,6450.0400390625,0,0.37230536,0.25866142,0.36903325
1171,2018-10-19,6465.41015625,6493.68017578125,6445.31005859375,0,0.73699784,0.14518052,0.11782171
1172,2018-10-20,6489.18994140625,6497.72021484375,6449.0,0,0.82134485,0.08382968,0.09482543
1173,2018-10-21,6482.35009765625,6556.3798828125,6476.0,0,0.4701989,0.37105322,0.1587479
1174,2018-10-22,6487.16015625,6543.7998046875,6462.97998046875,0,0.4876808,0.36312103,0.14919817
1175,2018-10-23,6475.740234375,6506.009765625,6451.27001953125,0,0.92334634,0.03447208,0.042181615
1176,2018-10-24,6495.83984375,6521.990234375,6468.85986328125,0,0.47414824,0.23322201,0.29262975
1177,2018-10-25,6476.2900390625,6504.64990234375,6447.02978515625,0,0.6141842,0.23744404,0.14837179
1178,2018-10-26,6474.75,6498.2900390625,6449.60986328125,0,0.3751367,0.36476943,0.26009387
1179,2018-10-27,6480.3798828125,6507.41015625,6453.52978515625,1,0.3759088,0.3859272,0.23816392
1180,2018-10-28,6486.39013671875,6502.27978515625,6447.91015625,2,0.33909154,0.27297756,0.38793087
1181,2018-10-29,6332.6298828125,6503.60009765625,6306.990234375,2,0.26186928,0.31482852,0.42330223
1182,2018-10-30,6334.27001953125,6364.990234375,6310.14013671875,0,0.37216103,0.3352361,0.29260287
1183,2018-10-31,6317.60986328125,6349.16015625,6316.8798828125,0,0.4267353,0.3170659,0.25619882
1184,2018-11-01,6377.77978515625,6547.14013671875,6311.830078125,0,0.37865952,0.32121632,0.30012414
1185,2018-11-02,6388.43994140625,6396.85986328125,6327.3798828125,0,0.3225648,0.33728856,0.34014663
1186,2018-11-03,6361.259765625,6400.06982421875,6342.3701171875,0,0.56614584,0.16073766,0.27311647
1187,2018-11-04,6376.1298828125,6388.6298828125,6294.56982421875,0,0.4125465,0.27492836,0.31252518
1188,2018-11-05,6419.66015625,6480.58984375,6363.6201171875,0,0.34781536,0.32043117,0.33175346
1189,2018-11-06,6461.009765625,6463.5498046875,6408.16015625,0,0.9497876,0.024420204,0.025792187
1190,2018-11-07,6530.14013671875,6552.16015625,6468.31005859375,0,0.8214896,0.082482204,0.09602821
1191,2018-11-08,6453.72021484375,6536.919921875,6438.52978515625,0,0.38245764,0.38223866,0.23530369
1192,2018-11-09,6385.6201171875,6456.4599609375,6373.3701171875,0,0.47656497,0.19340715,0.3300279
1193,2018-11-10,6409.22021484375,6437.27978515625,6385.31005859375,0,0.38256714,0.27714068,0.34029216
1194,2018-11-11,6411.27001953125,6423.25,6350.169921875,0,0.61428607,0.27182475,0.113889255
1195,2018-11-12,6371.27001953125,6434.2099609375,6360.47021484375,0,0.440636,0.36435235,0.19501168
1196,2018-11-13,6359.490234375,6395.27001953125,6342.669921875,0,0.39053994,0.39031276,0.21914732
1197,2018-11-14,5738.35009765625,6371.5498046875,5544.08984375,0,0.38525552,0.29508162,0.31966287
1198,2018-11-15,5648.02978515625,5774.81982421875,5358.3798828125,1,0.3231866,0.40873152,0.26808184
1199,2018-11-16,5575.5498046875,5657.02001953125,5498.93994140625,1,0.31698087,0.36840543,0.31461373
1200,2018-11-17,5554.330078125,5578.580078125,5519.56005859375,0,0.3468237,0.34352103,0.3096553
1201,2018-11-18,5623.5400390625,5653.60986328125,5559.740234375,2,0.36520207,0.2657629,0.36903504
1202,2018-11-19,4871.490234375,5620.77978515625,4842.91015625,0,0.6558041,0.1622161,0.18197982
1203,2018-11-20,4451.8701171875,4951.60986328125,4272.10986328125,0,0.85275537,0.05923621,0.08800848
1204,2018-11-21,4602.169921875,4675.72998046875,4343.97998046875,1,0.15090713,0.45203817,0.3970547
1205,2018-11-22,4365.93994140625,4629.64013671875,4365.64013671875,1,0.34440604,0.37705895,0.278535
1206,2018-11-23,4347.10986328125,4396.419921875,4195.68017578125,0,0.7232638,0.12005925,0.15667695
1207,2018-11-24,3880.760009765625,4413.08984375,3795.159912109375,0,0.81035924,0.08045023,0.109190494
1208,2018-11-25,4009.969970703125,4120.8701171875,3585.06005859375,1,0.3207121,0.41693065,0.26235723
1209,2018-11-26,3779.1298828125,4107.14013671875,3643.919921875,0,0.77537054,0.12676822,0.09786125
1210,2018-11-27,3820.719970703125,3862.9599609375,3661.010009765625,0,0.6484668,0.12138308,0.2301501
1211,2018-11-28,4257.419921875,4385.89990234375,3822.469970703125,0,0.7858742,0.08000924,0.1341166
1212,2018-11-29,4278.8466796875,4413.0205078125,4145.76513671875,0,0.40184247,0.34001717,0.25814033
1213,2018-11-30,4017.2685546875,4322.9765625,3942.822021484375,0,0.45056507,0.2850568,0.26437813
1214,2018-12-01,4214.671875,4309.37744140625,3969.710693359375,1,0.3201729,0.3668821,0.312945
1215,2018-12-02,4139.8779296875,4301.51953125,4110.978515625,0,0.59265065,0.07972538,0.32762396
1216,2018-12-03,3894.130859375,4155.9794921875,3840.4462890625,0,0.45534322,0.22096021,0.3236966
1217,2018-12-04,3956.893798828125,4075.627685546875,3832.75,0,0.50352544,0.30206904,0.19440553
1218,2018-12-05,3753.994873046875,3969.535888671875,3753.994873046875,1,0.36669266,0.376755,0.2565523
1219,2018-12-06,3521.101806640625,3874.966064453125,3521.101806640625,0,0.62750083,0.14121789,0.23128125
1220,2018-12-07,3419.937255859375,3512.59033203125,3280.228759765625,1,0.3030078,0.38646552,0.3105267
1221,2018-12-08,3476.11474609375,3506.04345703125,3350.650634765625,0,0.44083908,0.34108126,0.21807961
1222,2018-12-09,3614.234375,3685.3056640625,3469.09423828125,0,0.47160453,0.2994744,0.22892109
1223,2018-12-10,3502.656005859375,3647.33251953125,3470.14453125,0,0.66207826,0.09625387,0.24166788
1224,2018-12-11,3424.588134765625,3513.18505859375,3392.25,0,0.606949,0.17215663,0.22089443
1225,2018-12-12,3486.9501953125,3534.228515625,3413.4814453125,1,0.32253826,0.36391246,0.31354928
1226,2018-12-13,3313.67724609375,3489.739501953125,3298.132080078125,1,0.37507835,0.40820926,0.21671239
1227,2018-12-14,3242.48486328125,3329.555908203125,3206.542236328125,0,0.3789235,0.28208104,0.33899543
1228,2018-12-15,3236.76171875,3275.3779296875,3191.303466796875,0,0.645655,0.10724339,0.24710166
1229,2018-12-16,3252.839111328125,3305.753173828125,3233.81982421875,0,0.6776993,0.105062395,0.21723822
1230,2018-12-17,3545.86474609375,3597.91796875,3253.123046875,1,0.32143006,0.40055275,0.27801725
1231,2018-12-18,3696.05908203125,3701.349365234375,3487.169189453125,0,0.40882492,0.3012787,0.28989643
1232,2018-12-19,3745.95068359375,3949.322998046875,3687.22998046875,0,0.41050997,0.37082925,0.21866076
1233,2018-12-20,4134.44140625,4191.228515625,3728.974609375,0,0.36483216,0.32924274,0.3059251
1234,2018-12-21,3896.543701171875,4198.4296875,3850.9462890625,1,0.35624534,0.39610344,0.24765126
1235,2018-12-22,4014.1826171875,4014.1826171875,3855.739013671875,0,0.3991515,0.31613964,0.28470883
1236,2018-12-23,3998.980224609375,4085.7236328125,3976.40576171875,1,0.33967513,0.42553326,0.2347916
1237,2018-12-24,4078.59912109375,4271.79248046875,4000.331787109375,1,0.35459423,0.36482635,0.2805794
1238,2018-12-25,3815.49072265625,4089.5615234375,3760.0205078125,1,0.29885772,0.36973688,0.33140546
1239,2018-12-26,3857.297607421875,3893.359619140625,3769.86376953125,0,0.37981203,0.2750791,0.34510893
1240,2018-12-27,3654.83349609375,3874.4169921875,3645.448486328125,0,0.59467745,0.15430629,0.25101623
1241,2018-12-28,3923.918701171875,3956.135986328125,3642.632080078125,1,0.308598,0.38560814,0.30579388
1242,2018-12-29,3820.40869140625,3963.7587890625,3820.40869140625,0,0.48488745,0.37672696,0.1383856
1243,2018-12-30,3865.95263671875,3901.908935546875,3797.21923828125,2,0.30914035,0.1736541,0.5172056
1244,2018-12-31,3742.700439453125,3868.742919921875,3725.867431640625,1,0.30289516,0.3864298,0.31067508
1245,2019-01-01,3843.52001953125,3850.913818359375,3707.231201171875,0,0.3638002,0.3526962,0.28350353
1246,2019-01-02,3943.409423828125,3947.981201171875,3817.409423828125,0,0.39015278,0.38003805,0.22980915
1247,2019-01-03,3836.7412109375,3935.68505859375,3826.222900390625,0,0.39551097,0.27918053,0.3253085
1248,2019-01-04,3857.717529296875,3865.9345703125,3783.853759765625,0,0.88290757,0.07594626,0.041146193
1249,2019-01-05,3845.194580078125,3904.903076171875,3836.900146484375,1,0.3578759,0.36368892,0.27843517
1250,2019-01-06,4076.632568359375,4093.29736328125,3826.51318359375,0,0.4166687,0.33631644,0.24701488
1251,2019-01-07,4025.248291015625,4092.613525390625,4020.89404296875,0,0.35753214,0.29113865,0.35132927
1252,2019-01-08,4030.847900390625,4109.02099609375,3996.955322265625,0,0.4066894,0.3484816,0.24482907
1253,2019-01-09,4035.29638671875,4068.403564453125,4022.662841796875,0,0.51683235,0.24231543,0.24085215
1254,2019-01-10,3678.924560546875,4064.066650390625,3659.174560546875,0,0.34710732,0.3365354,0.31635728
1255,2019-01-11,3687.365478515625,3713.8818359375,3653.06982421875,0,0.8344788,0.08874955,0.07677161
1256,2019-01-12,3661.301025390625,3698.978271484375,3653.810791015625,0,0.39704275,0.36192122,0.24103604
1257,2019-01-13,3552.953125,3674.760009765625,3544.92724609375,1,0.3741771,0.3796162,0.24620673
1258,2019-01-14,3706.05224609375,3727.836181640625,3552.28515625,0,0.5187865,0.26531386,0.21589975
1259,2019-01-15,3630.67529296875,3720.1533203125,3619.94921875,0,0.78170705,0.11627765,0.10201522
1260,2019-01-16,3655.0068359375,3685.777099609375,3624.67333984375,1,0.34114802,0.37734646,0.28150553
1261,2019-01-17,3678.56396484375,3680.135986328125,3621.9609375,1,0.36037827,0.36779752,0.2718242
1262,2019-01-18,3657.83935546875,3682.52001953125,3637.080810546875,0,0.79793775,0.07375264,0.12830958
1263,2019-01-19,3728.568359375,3758.533447265625,3652.3779296875,0,0.3333572,0.32518607,0.34145677
1264,2019-01-20,3601.013671875,3743.387939453125,3583.01953125,0,0.7195621,0.15476272,0.12567514
1265,2019-01-21,3576.032470703125,3608.8408203125,3558.537109375,0,0.6900222,0.17716113,0.1328167
1266,2019-01-22,3604.5771484375,3620.74658203125,3539.721435546875,0,0.75738126,0.11870004,0.12391862
1267,2019-01-23,3585.123046875,3623.06787109375,3565.31396484375,0,0.35714534,0.3339912,0.30886352
1268,2019-01-24,3600.865478515625,3616.08740234375,3569.0927734375,0,0.6937903,0.1564177,0.14979205
1269,2019-01-25,3599.765869140625,3612.927734375,3575.597412109375,1,0.35605407,0.42906013,0.2148858
1270,2019-01-26,3602.46044921875,3654.93310546875,3593.345947265625,0,0.568303,0.1263879,0.3053091
1271,2019-01-27,3583.9658203125,3612.67138671875,3567.245849609375,0,0.42090157,0.40517125,0.17392722
1272,2019-01-28,3470.450439453125,3586.7509765625,3439.23291015625,1,0.3017167,0.39269677,0.30558658
1273,2019-01-29,3448.116943359375,3476.0654296875,3400.81982421875,2,0.2891859,0.35198557,0.35882857
1274,2019-01-30,3486.181640625,3495.1748046875,3429.387939453125,0,0.39501786,0.3013891,0.30359304
1275,2019-01-31,3457.792724609375,3504.804931640625,3447.915771484375,0,0.37054768,0.32975453,0.29969782
1276,2019-02-01,3487.9453125,3501.9541015625,3431.591552734375,1,0.32678497,0.37477732,0.2984377
1277,2019-02-02,3521.060791015625,3523.287353515625,3467.57470703125,0,0.88506097,0.072877854,0.04206123
1278,2019-02-03,3464.013427734375,3521.38818359375,3447.92431640625,0,0.32590607,0.3415825,0.33251148
1279,2019-02-04,3459.154052734375,3476.223876953125,3442.5869140625,0,0.33724633,0.3268939,0.3358598
1280,2019-02-05,3466.357421875,3478.148193359375,3451.93701171875,0,0.5588258,0.3026289,0.1385453
1281,2019-02-06,3413.767822265625,3469.091796875,3398.5654296875,0,0.36944658,0.34373885,0.2868146
1282,2019-02-07,3399.4716796875,3427.945556640625,3394.218505859375,0,0.43601108,0.29982343,0.26416555
1283,2019-02-08,3666.7802734375,3695.614013671875,3391.023681640625,0,0.3930693,0.29717246,0.30975828
1284,2019-02-09,3671.20361328125,3679.94140625,3646.559326171875,0,0.41037184,0.29429635,0.2953318
1285,2019-02-10,3690.188232421875,3695.0361328125,3640.97998046875,1,0.32026684,0.40046433,0.27926883
1286,2019-02-11,3648.4306640625,3695.613037109375,3642.287841796875,0,0.38120154,0.3148482,0.30395025
1287,2019-02-12,3653.528564453125,3668.5869140625,3618.556884765625,0,0.45361713,0.3627554,0.18362747
1288,2019-02-13,3632.070556640625,3669.74658203125,3617.246337890625,1,0.21416733,0.41682965,0.369003
1289,2019-02-14,3616.880859375,3646.256591796875,3607.69775390625,0,0.40523908,0.30832914,0.28643182
1290,2019-02-15,3620.810791015625,3647.795166015625,3608.20654296875,0,0.37676817,0.27711755,0.34611428
1291,2019-02-16,3629.78759765625,3652.84130859375,3615.270263671875,0,0.37409922,0.31851354,0.30738723
1292,2019-02-17,3673.836181640625,3680.537353515625,3619.18212890625,1,0.2862536,0.4454895,0.26825684
1293,2019-02-18,3915.71435546875,3936.6650390625,3669.982421875,2,0.33882076,0.31042224,0.35075697
1294,2019-02-19,3947.094482421875,4010.87939453125,3908.153076171875,0,0.43246976,0.30036062,0.26716956
1295,2019-02-20,3999.820556640625,4000.486328125,3926.246826171875,0,0.58660567,0.17504011,0.23835422
1296,2019-02-21,3954.1181640625,4010.009521484375,3940.108154296875,0,0.6381329,0.24340338,0.1184637
1297,2019-02-22,4005.526611328125,4006.538330078125,3950.81640625,0,0.39950633,0.36903262,0.23146106
1298,2019-02-23,4142.52685546875,4166.2861328125,3968.726806640625,2,0.3676683,0.26183966,0.37049207
1299,2019-02-24,3810.427490234375,4210.6416015625,3793.708984375,0,0.3926681,0.3499424,0.25738946
1300,2019-02-25,3882.6962890625,3913.707275390625,3807.00244140625,0,0.44061142,0.32865635,0.23073222
1301,2019-02-26,3854.35791015625,3891.578857421875,3837.986328125,1,0.36296195,0.38455567,0.2524824
1302,2019-02-27,3851.04736328125,3888.802490234375,3787.058837890625,0,0.44576988,0.34349984,0.21073024
1303,2019-02-28,3854.785400390625,3906.058349609375,3845.8212890625,0,0.5330772,0.13360374,0.33331907
1304,2019-03-01,3859.583740234375,3907.79541015625,3851.6923828125,0,0.7887805,0.12149572,0.08972379
1305,2019-03-02,3864.4150390625,3874.607421875,3832.1279296875,1,0.3638312,0.37835476,0.257814
1306,2019-03-03,3847.17578125,3875.483642578125,3836.90576171875,0,0.37633222,0.32349697,0.30017084
1307,2019-03-04,3761.55712890625,3867.3818359375,3733.749755859375,0,0.3621237,0.29993036,0.33794597
1308,2019-03-05,3896.375,3903.916748046875,3745.18310546875,0,0.4080464,0.38236803,0.20958567
1309,2019-03-06,3903.942626953125,3919.510498046875,3871.460693359375,0,0.80062336,0.08511376,0.11426282
1310,2019-03-07,3911.484375,3939.373291015625,3894.113037109375,0,0.5916723,0.24708639,0.16124126
1311,2019-03-08,3901.131591796875,3950.43212890625,3875.228515625,0,0.47637916,0.35638833,0.1672325
1312,2019-03-09,3963.313720703125,3987.23779296875,3892.390380859375,1,0.20692025,0.4546196,0.3384601
1313,2019-03-10,3951.599853515625,3966.17431640625,3924.381103515625,0,0.7537948,0.089620404,0.15658486
1314,2019-03-11,3905.227294921875,3966.384765625,3889.239013671875,0,0.89629036,0.07382692,0.029882697
1315,2019-03-12,3909.15625,3926.88916015625,3863.55908203125,1,0.34145755,0.41940737,0.23913507
1316,2019-03-13,3906.71728515625,3926.59765625,3891.904296875,0,0.40639472,0.35446692,0.23913838
1317,2019-03-14,3924.369140625,3946.50439453125,3901.296875,0,0.41882876,0.302513,0.2786582
1318,2019-03-15,3960.9111328125,3968.54296875,3914.015380859375,1,0.3690212,0.41450435,0.21647452
1319,2019-03-16,4048.725830078125,4077.036376953125,3961.657470703125,2,0.2273359,0.28245774,0.4902064
1320,2019-03-17,4025.22900390625,4054.1220703125,4006.4111328125,0,0.77200395,0.06701216,0.16098393
1321,2019-03-18,4032.50732421875,4071.556640625,4009.1171875,1,0.2725306,0.3684565,0.3590129
1322,2019-03-19,4071.190185546875,4082.216064453125,4023.8125,0,0.46015579,0.29675433,0.24308988
1323,2019-03-20,4087.476318359375,4089.4619140625,4031.11083984375,0,0.79832536,0.12606293,0.07561175
1324,2019-03-21,4029.326904296875,4097.35986328125,4005.1513671875,0,0.60180485,0.22662814,0.17156704
1325,2019-03-22,4023.96826171875,4053.90673828125,4021.54248046875,0,0.670634,0.21878114,0.110584944
1326,2019-03-23,4035.826416015625,4049.882568359375,4015.964599609375,1,0.19413717,0.43132558,0.37453726
1327,2019-03-24,4022.168212890625,4040.69970703125,4006.19287109375,2,0.30157712,0.30122137,0.3972015
1328,2019-03-25,3963.070556640625,4038.8408203125,3934.03125,0,0.4644925,0.18996921,0.34553835
1329,2019-03-26,3985.080810546875,3985.080810546875,3944.753173828125,1,0.34326106,0.37489805,0.28184086
1330,2019-03-27,4087.066162109375,4087.066162109375,3977.810546875,1,0.30496058,0.37932408,0.3157153
1331,2019-03-28,4069.107177734375,4094.902099609375,4040.266357421875,0,0.30826488,0.34849253,0.34324262
1332,2019-03-29,4098.37451171875,4113.5009765625,4034.09716796875,0,0.41580257,0.31931362,0.26488385
1333,2019-03-30,4106.66015625,4296.806640625,4053.90966796875,0,0.4798586,0.26901513,0.2511262
1334,2019-03-31,4105.404296875,4113.0234375,4094.100830078125,0,0.75627553,0.16324128,0.080483206
1335,2019-04-01,4158.18310546875,4164.953125,4096.9013671875,1,0.3382763,0.38738948,0.27433416
1336,2019-04-02,4879.8779296875,4905.95458984375,4155.31689453125,0,0.51370025,0.21634531,0.26995438
1337,2019-04-03,4973.02197265625,5307.00341796875,4876.62109375,1,0.32799745,0.38994396,0.28205854
1338,2019-04-04,4922.798828125,5063.15966796875,4836.7939453125,1,0.32501176,0.36481377,0.31017444
1339,2019-04-05,5036.68115234375,5053.509765625,4919.49169921875,0,0.6132449,0.16658363,0.22017147
1340,2019-04-06,5059.8173828125,5205.82177734375,4992.22216796875,0,0.70306677,0.081013694,0.21591957
1341,2019-04-07,5198.89697265625,5235.1865234375,5050.412109375,1,0.33033642,0.35345468,0.31620887
1342,2019-04-08,5289.77099609375,5318.83642578125,5148.2119140625,0,0.3938727,0.37001538,0.23611197
1343,2019-04-09,5204.95849609375,5289.91796875,5167.4189453125,1,0.35263133,0.3668833,0.28048533
1344,2019-04-10,5324.5517578125,5421.6513671875,5193.38232421875,1,0.3171539,0.45900625,0.22383982
1345,2019-04-11,5064.48779296875,5354.2255859375,5017.29638671875,0,0.5376091,0.2165617,0.24582925
1346,2019-04-12,5089.5390625,5103.2744140625,4955.8525390625,1,0.3027656,0.40508947,0.29214492
1347,2019-04-13,5096.58642578125,5127.1220703125,5061.58935546875,0,0.3920697,0.2774908,0.3304395
1348,2019-04-14,5167.72216796875,5184.01611328125,5053.568359375,0,0.51860416,0.2676049,0.21379092
1349,2019-04-15,5067.1083984375,5196.60693359375,5024.0693359375,1,0.28338817,0.43207985,0.28453195
1350,2019-04-16,5235.5595703125,5238.9453125,5055.19482421875,0,0.41893098,0.32196996,0.25909904
1351,2019-04-17,5251.93798828125,5274.275390625,5219.20556640625,0,0.47480145,0.26961237,0.2555861
1352,2019-04-18,5298.3857421875,5319.986328125,5250.5068359375,0,0.38609168,0.32434878,0.28955954
1353,2019-04-19,5303.8125,5336.68017578125,5233.3349609375,1,0.3293136,0.3578739,0.31281248
1354,2019-04-20,5337.88623046875,5358.49072265625,5295.8779296875,1,0.33397093,0.36072102,0.30530795
1355,2019-04-21,5314.53125,5359.9248046875,5257.33935546875,0,0.36213067,0.339173,0.29869637
1356,2019-04-22,5399.365234375,5422.6875,5280.27685546875,1,0.3446798,0.41160318,0.24371703
1357,2019-04-23,5572.3623046875,5633.80224609375,5389.40869140625,0,0.8420147,0.06158907,0.09639623
1358,2019-04-24,5464.86669921875,5642.04443359375,5418.26318359375,0,0.6407788,0.07449199,0.28472918
1359,2019-04-25,5210.515625,5542.23828125,5181.3388671875,1,0.26682633,0.39856413,0.33460954
1360,2019-04-26,5279.34814453125,5383.63427734375,5177.36865234375,1,0.3336395,0.39019796,0.27616253
1361,2019-04-27,5268.291015625,5310.75,5233.6357421875,0,0.79808694,0.082247674,0.11966538
1362,2019-04-28,5285.13916015625,5326.23193359375,5255.68359375,0,0.80451167,0.07371302,0.121775344
1363,2019-04-29,5247.3525390625,5311.27490234375,5216.48779296875,1,0.3083557,0.37377027,0.31787413
1364,2019-04-30,5350.7265625,5363.25732421875,5224.18994140625,2,0.3375938,0.2937726,0.3686336
1365,2019-05-01,5402.697265625,5418.00390625,5347.64599609375,0,0.39447328,0.2400611,0.3654656
1366,2019-05-02,5505.28369140625,5522.2626953125,5394.21728515625,0,0.3941734,0.32871127,0.27711532
1367,2019-05-03,5768.28955078125,5865.8818359375,5490.20166015625,2,0.33608982,0.2784866,0.38542354
1368,2019-05-04,5831.16748046875,5886.8935546875,5645.46923828125,2,0.14035371,0.3139792,0.5456671
1369,2019-05-05,5795.70849609375,5833.86279296875,5708.03515625,0,0.3379734,0.3466403,0.31538633
1370,2019-05-06,5746.80712890625,5802.95751953125,5653.6875,0,0.32839623,0.32425988,0.34734386
1371,2019-05-07,5829.50146484375,5988.17822265625,5741.39599609375,1,0.36219576,0.36486143,0.27294284
1372,2019-05-08,5982.45751953125,5989.98095703125,5794.7158203125,0,0.7842648,0.045249656,0.17048548
1373,2019-05-09,6174.52880859375,6183.0390625,5982.31640625,1,0.35841268,0.36435896,0.27722836
1374,2019-05-10,6378.84912109375,6434.61767578125,6161.51904296875,0,0.5397675,0.22612438,0.2341081
1375,2019-05-11,7204.771484375,7333.0029296875,6375.69873046875,0,0.4431424,0.34270382,0.21415375
1376,2019-05-12,6972.37158203125,7503.8720703125,6815.77099609375,1,0.2968777,0.3570803,0.34604198
1377,2019-05-13,7814.9150390625,8047.4130859375,6898.2822265625,0,0.44021216,0.3913762,0.16841163
1378,2019-05-14,7994.416015625,8268.712890625,7696.39111328125,2,0.3019709,0.3137902,0.38423893
1379,2019-05-15,8205.16796875,8216.423828125,7899.10693359375,1,0.37200093,0.38038564,0.2476134
1380,2019-05-16,7884.9091796875,8320.82421875,7729.6083984375,1,0.3353061,0.44732162,0.21737228
1381,2019-05-17,7343.8955078125,7929.1455078125,7038.12451171875,0,0.5669167,0.17865543,0.25442788
1382,2019-05-18,7271.2080078125,7447.27197265625,7251.50439453125,0,0.5243649,0.34666216,0.12897289
1383,2019-05-19,8197.689453125,8261.94140625,7267.962890625,1,0.31745434,0.42842922,0.2541165
1384,2019-05-20,7978.30908203125,8200.9677734375,7678.78173828125,0,0.6325143,0.1063758,0.26110992
1385,2019-05-21,7963.32763671875,8062.16796875,7843.33984375,0,0.7386381,0.102682844,0.15867908
1386,2019-05-22,7680.06640625,7997.6123046875,7615.9873046875,0,0.38407463,0.37337363,0.24255177
1387,2019-05-23,7881.8466796875,7943.79150390625,7533.19677734375,0,0.50375307,0.31511098,0.18113595
1388,2019-05-24,7987.37158203125,8140.7197265625,7824.44873046875,2,0.3048963,0.27893636,0.4161674
1389,2019-05-25,8052.5439453125,8117.92578125,7965.97607421875,0,0.474878,0.24531771,0.2798043
1390,2019-05-26,8673.2158203125,8687.5205078125,7924.67041015625,0,0.3871455,0.32773522,0.28511927
1391,2019-05-27,8805.7783203125,8907.1748046875,8668.705078125,0,0.9287182,0.03418047,0.037101336
